PP,Blok,Condition,timestamp,Squality,Sneutral,Shappy,Ssad,Sangry,Ssurprised,Sscared,Sdisgusted,Svalence,SyHeadOrientation,SxHeadOrientation,SzHeadOrientation,SmouthOpen,SleftEyeClosed,SrightEyeClosed,SleftEyebrowLowered,SleftEyebrowRaised,SrightEyebrowLowered,SrightEyebrowRaised,SgazeDirectionForward,SgazeDirectionLeft,SgazeDirectionRight,SAu01_InnerBrowRaiser,SAu02_OuterBrowRaiser,SAu04_BrowLowerer,SAu05_UpperLidRaiser,SAu06_CheekRaiser,SAu07_LidTightener,SAu09_NoseWrinkler,SAu10_UpperLipRaiser,SAu12_LipCornerPuller,SAu14_Dimpler,SAu15_LipCornerDepressor,SAu17_ChinRaiser,SAu20_LipStretcher,SAu23_LipTightener,SAu24_LipPressor,SAu25_LipsPart,SAu26_JawDrop,SAu27_MouthStretch,SAu43_EyesClosed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PP8,2,I,20121004T105000000,0,919638,0,841333,0,15400,0,31653,0,16168,0,23523,0,103,0,2631,0,18362,-3,34408,-3,332362,-1,678755,0,36866,0,46083,0,46083,0,82949,0,0,0,4608,0,0,0,917051,0,55300,0,0,0,0,2,322581,0,0,0,46083,0,608295,0,0,0,4608,0,0,0,23041,0,82949,0,0,4,285714,0,4608,0,9217,0,778802,0,110599,0,0,0,0,0,161290,,
PP8,2,I,20121004T105100000,0,899824,0,798642,0,13823,0,37956,0,16336,0,47340,0,680,0,4278,0,26103,-3,110033,-1,239456,-2,773890,0,130802,0,172996,0,147679,0,29536,0,46414,0,8439,0,0,0,843882,0,50633,0,29536,0,0,1,227848,0,4219,0,181435,0,109705,0,4219,0,240506,0,198312,0,46414,0,181435,0,67511,3,911392,0,0,0,599156,0,434599,0,383966,0,4219,0,0,0,383966,,
PP8,2,I,20121004T105200000,0,904730,0,760411,0,24225,0,40387,0,21912,0,22992,0,180,0,3954,0,21032,-2,766690,-3,668993,-1,572816,0,67227,0,75630,0,67227,0,50420,0,0,0,16807,0,0,0,890756,0,50420,0,16807,0,0,2,159664,0,37815,0,8403,0,457983,0,0,0,105042,0,0,0,12605,0,558824,0,0,4,466387,0,0,0,684874,0,953782,0,235294,0,0,0,12605,0,193277,,
PP8,2,I,20121004T105300000,0,914474,0,826909,0,9395,0,44876,0,15131,0,3404,0,5,0,4907,0,38478,-3,781719,-2,609422,0,919063,0,0,0,54622,0,29412,0,16807,0,0,0,4202,0,0,0,924370,0,29412,0,12605,0,0,1,810924,0,0,0,151261,0,596639,0,0,0,50420,0,29412,0,0,0,189076,0,54622,4,739496,0,0,0,584034,0,609244,0,0,0,0,0,0,0,25210,,
PP8,2,I,20121004T105400000,0,897700,0,797416,0,9360,0,56053,0,15711,0,49187,0,355,0,3887,0,51521,-3,146157,0,760831,-2,65300,0,105727,0,171806,0,74890,0,303965,0,8811,0,57269,0,0,0,863436,0,4405,0,61674,0,0,0,991189,0,158590,0,753304,0,185022,0,44053,0,202643,0,0,0,48458,0,83700,0,92511,4,268722,0,22026,0,599119,0,488987,0,312775,0,0,0,0,0,383260,,
PP8,2,I,20121004T105500000,0,903880,0,877031,0,9072,0,37979,0,16448,0,2873,0,2,0,3630,0,29101,-2,626025,1,271393,-1,811142,0,0,0,0,0,0,0,313808,0,0,0,0,0,0,0,995816,0,0,0,0,0,0,0,753138,0,0,0,209205,0,129707,0,0,0,0,0,0,0,0,0,121339,0,0,4,887029,0,4184,0,820084,0,334728,0,0,0,0,0,0,0,0,,
PP8,2,I,20121004T105600000,0,886642,0,757308,0,8098,0,79634,0,11938,0,2721,0,8,0,3792,0,71936,-3,374890,-1,220336,-1,204768,0,0,0,0,0,0,0,83333,0,0,0,0,0,0,0,900000,0,70833,0,4167,0,0,1,233333,0,0,0,162500,0,266667,0,0,0,0,0,4167,0,0,0,166667,0,0,4,912500,0,4167,1,325000,0,158333,0,0,0,0,0,0,0,0,,
PP8,2,I,20121004T105700000,0,894067,0,791954,0,7932,0,54820,0,21176,0,32770,0,152,0,4473,0,49998,-2,795748,0,755763,-2,700985,0,59322,0,50847,0,42373,0,258475,0,0,0,0,0,0,0,944915,0,0,0,12712,0,0,1,101695,0,4237,0,88983,0,29661,0,0,0,12712,0,0,0,0,0,250000,0,8475,4,588983,0,0,0,275424,0,309322,0,152542,0,0,0,4237,0,114407,,
PP8,2,I,20121004T105800000,0,885062,0,706192,0,19582,0,29893,0,26508,0,128540,0,126,0,5428,0,23036,-4,17110,0,274479,-2,191136,0,194093,0,12658,0,21097,0,101266,0,122363,0,0,0,0,0,928270,0,4219,0,29536,0,97046,0,966245,0,0,0,8439,0,88608,0,4219,0,21097,0,0,0,8439,0,122363,0,0,3,831224,0,12658,0,413502,0,232068,0,594937,0,42194,0,0,0,42194,,
PP8,2,I,20121004T105900000,0,894331,0,871675,0,13122,0,21641,0,20030,0,36077,0,61,0,10627,0,21663,-4,45232,0,146751,-2,1175,0,151261,0,46218,0,37815,0,130252,0,0,0,0,0,0,0,949580,0,0,0,12605,0,0,0,794118,0,0,0,109244,0,79832,0,0,0,21008,0,25210,0,4202,0,12605,0,0,4,294118,0,4202,0,508403,0,403361,0,331933,0,0,0,0,0,138655,,
PP8,2,I,20121004T110000000,0,898593,0,796900,0,13275,0,55307,0,19789,0,10215,0,14,0,5856,0,47190,-3,818,-1,66089,-1,898302,0,43290,0,8658,0,12987,0,60606,0,0,0,0,0,0,0,965368,0,4329,0,4329,0,0,1,95238,0,0,0,0,0,155844,0,12987,0,43290,0,4329,0,0,0,103896,0,0,4,796537,0,0,0,606061,0,190476,0,51948,0,12987,0,0,0,0,,
PP8,2,I,20121004T110100000,0,883137,0,829980,0,10547,0,71341,0,11095,0,2164,0,9,0,2993,0,62372,-5,382606,2,390728,-1,578145,0,0,0,0,0,0,0,20833,0,0,0,0,0,0,0,858333,0,0,0,116667,0,0,0,412500,0,0,0,62500,0,145833,0,0,0,0,0,0,0,0,0,33333,0,37500,4,666667,0,8333,0,725000,0,229167,0,0,0,0,0,0,0,0,,
PP8,2,I,20121004T110200000,0,882686,0,847802,0,8381,0,40570,0,10770,0,3180,0,7,0,4290,0,32808,-3,308896,0,252044,-1,341511,0,0,0,4184,0,4184,0,4184,0,0,0,0,0,0,0,983264,0,0,0,4184,0,0,1,196653,0,0,0,271967,0,104603,0,0,0,12552,0,33473,0,0,0,62762,0,4184,4,891213,0,4184,0,552301,0,238494,0,0,0,0,0,0,0,0,,
PP8,2,I,20121004T110300000,0,874177,0,711018,0,18687,0,47139,0,12117,0,96332,0,110,0,3414,0,30826,-5,452272,-2,421172,-1,629784,0,58333,0,16667,0,12500,0,4167,0,129167,0,0,0,0,0,941667,0,12500,0,29167,0,66667,0,995833,0,0,0,225000,0,512500,0,50000,0,0,0,12500,0,0,0,133333,0,12500,4,133333,0,4167,0,570833,0,604167,0,150000,0,0,0,0,0,150000,,
PP8,2,I,20121004T110400000,0,887174,0,759094,0,7515,0,83805,0,9107,0,4726,0,18,0,3793,0,76737,-4,315290,-2,933741,-1,25987,0,4184,0,0,0,0,0,62762,0,4184,0,0,0,0,0,958159,0,37657,0,0,0,0,1,598326,0,0,0,326360,0,326360,0,0,0,0,0,0,0,0,0,46025,0,0,4,753138,0,0,2,62762,0,347280,0,4184,0,0,0,0,0,0,,
PP8,2,I,20121004T110500000,0,876194,0,901386,0,8253,0,24975,0,11708,0,21995,0,15,0,3107,0,20020,-3,710094,0,69969,-2,999543,0,67797,0,124294,0,79096,0,124294,0,28249,0,0,0,11299,0,694915,0,28249,0,56497,0,0,0,220339,0,0,0,548023,0,412429,0,5650,0,163842,0,67797,0,0,0,124294,0,45198,4,62147,0,0,1,73446,0,282486,0,197740,0,0,0,11299,0,344633,,
PP8,2,I,20121004T110600000,0,906129,0,766948,0,10626,0,79569,0,23103,0,4779,0,14,0,4650,0,72110,-2,598150,-1,510636,-1,403530,0,0,0,9709,0,0,0,165049,0,4854,0,72816,0,0,0,927184,0,14563,0,19417,0,0,1,106796,0,155340,0,456311,0,155340,0,38835,0,67961,0,58252,0,0,0,87379,0,9709,4,451456,0,0,2,257282,0,184466,0,0,0,0,0,0,0,0,,
PP8,2,I,20121004T110700000,0,900416,0,850857,0,8979,0,25127,0,20054,0,18237,0,833,0,5499,0,24953,-3,461706,0,473670,-2,358493,0,41841,0,37657,0,33473,0,472803,0,0,0,0,0,0,0,974895,0,4184,0,0,0,0,0,330544,0,0,0,803347,0,8368,0,0,0,0,0,0,0,16736,0,0,0,0,4,50209,0,4184,1,757322,0,364017,0,112971,0,0,0,0,0,100418,,
PP8,2,I,20121004T110800000,0,871105,0,755177,0,26994,0,40015,0,11287,0,115162,0,661,0,4200,0,17206,0,497069,-1,44307,-1,588436,0,245763,0,220339,0,233051,0,288136,0,0,0,0,0,0,0,830508,0,8475,0,16949,0,0,1,275424,0,4237,0,330508,0,152542,0,0,0,199153,0,0,0,4237,0,33898,0,0,3,508475,0,8475,0,665254,0,317797,0,830508,0,0,0,0,0,750000,,
PP8,2,I,20121004T110900000,0,900229,0,735321,0,21720,0,43002,0,22188,0,79246,0,532,0,6166,0,26257,-1,483079,-3,361725,0,759430,0,108696,0,243478,0,230435,0,139130,0,0,0,4348,0,0,0,743478,0,73913,0,21739,0,0,1,547826,0,0,0,0,0,773913,0,156522,0,269565,0,0,0,0,0,178261,0,4348,3,982609,0,0,1,47826,0,504348,0,421739,0,0,0,30435,0,634783,,
PP8,2,I,20121004T111000000,0,908457,0,845536,0,6979,0,46519,0,18478,0,5100,0,9,0,4174,0,43190,-2,757976,-1,65034,-1,512893,0,0,0,89686,0,67265,0,94170,0,0,0,4484,0,0,0,896861,0,31390,0,13453,0,0,1,49327,0,0,0,210762,0,139013,0,13453,0,40359,0,17937,0,0,0,58296,0,44843,4,340807,0,4484,0,914798,0,363229,0,0,0,0,0,0,0,206278,,
PP8,2,I,20121004T111100000,0,906901,0,840764,0,3683,0,42911,0,17702,0,13167,0,33,0,4785,0,40851,-4,986364,-2,737515,-2,140179,0,0,0,62762,0,54393,0,234310,0,0,0,0,0,0,0,786611,0,142259,0,8368,0,0,1,297071,0,0,1,0,0,225941,0,0,0,20921,0,0,0,0,0,87866,0,41841,4,397490,0,16736,1,623431,0,422594,0,0,0,0,0,0,0,200837,,
PP8,2,I,20121004T111200000,0,880132,0,748782,0,17514,0,33362,0,40672,0,10266,0,8,0,5918,0,37449,-2,747475,-1,352522,-2,364228,0,81818,0,145455,0,113636,0,677273,0,0,0,13636,0,0,0,913636,0,4545,0,4545,0,0,0,800000,0,90909,0,4545,0,259091,0,4545,0,300000,0,9091,0,9091,0,186364,0,13636,4,204545,0,0,0,768182,0,331818,0,186364,0,0,0,0,0,572727,,
PP8,2,I,20121004T111300000,0,893567,0,803879,0,7986,0,39391,0,20987,0,6096,0,14,0,4296,0,39819,-2,230955,0,413359,-1,908701,0,0,0,0,0,0,0,700000,0,0,0,0,0,0,0,945833,0,4167,0,45833,0,0,1,62500,0,0,0,712500,0,45833,0,0,0,0,0,0,0,0,0,16667,0,0,4,787500,0,8333,1,383333,0,245833,0,0,0,0,0,0,0,0,,
PP8,2,I,20121004T111400000,0,925553,0,936208,0,4315,0,31683,0,7759,0,81934,0,21,0,2012,0,27788,-3,779117,0,897375,-1,641181,0,108787,0,0,0,0,0,8368,0,0,0,0,0,0,0,983264,0,0,0,4184,0,0,0,439331,0,0,0,418410,0,46025,0,0,0,0,0,0,0,0,0,0,0,4184,4,8368,0,0,0,108787,0,372385,0,175732,0,4184,0,0,0,0,,
PP8,2,I,20121004T111500000,0,905109,0,898893,0,9361,0,55755,0,9598,0,6515,0,25,0,1753,0,46875,-5,318422,0,567559,-2,543192,0,14851,0,14851,0,19802,0,39604,0,39604,0,4950,0,0,0,836634,0,9901,0,49505,0,0,0,410891,0,0,0,232673,0,74257,0,0,0,9901,0,24752,0,0,0,9901,0,49505,4,297030,0,0,0,29703,0,881188,0,19802,0,0,0,0,0,44554,,
PP8,2,I,20121004T111600000,0,882803,0,779996,0,19258,0,63574,0,19626,0,22432,0,37,0,1742,0,47017,-3,891013,-4,414075,-2,907996,0,105556,0,166667,0,144444,0,150000,0,0,0,0,0,0,0,833333,0,38889,0,0,0,0,0,600000,0,5556,0,0,0,61111,0,16667,0,94444,0,11111,0,83333,0,350000,0,16667,3,827778,0,22222,0,261111,0,850000,0,272222,0,0,0,22222,0,622222,,
PP8,2,I,20121004T111700000,0,905906,0,765692,0,6899,0,86257,0,34834,0,3007,0,8,0,5231,0,82960,-5,515221,-2,642287,-2,297476,0,0,0,8475,0,0,0,0,0,4237,0,0,0,0,0,919492,0,46610,0,8475,0,0,0,487288,0,0,0,63559,0,76271,0,0,0,72034,0,4237,0,0,0,16949,0,21186,4,457627,0,4237,1,67797,0,330508,0,0,0,0,0,0,0,0,,
PP8,2,I,20121004T111800000,0,881002,0,700076,0,7068,0,112477,0,27974,0,5035,0,4,0,4993,0,110173,-4,642731,-2,357894,-1,440150,0,12605,0,0,0,0,0,0,0,0,0,0,0,0,0,865546,0,75630,0,12605,0,0,1,386555,0,0,0,4202,0,58824,0,0,0,58824,0,0,0,0,0,54622,0,4202,4,605042,0,0,1,340336,0,218487,0,12605,0,0,0,0,0,0,,
PP8,2,I,20121004T111900000,0,907893,0,773233,0,15828,0,55018,0,9706,0,74862,0,41,0,1634,0,39993,-6,537733,-3,294415,-1,878988,0,96234,0,4184,0,4184,0,4184,0,108787,0,0,0,0,0,849372,0,117155,0,0,0,4184,0,514644,0,0,0,251046,0,309623,0,0,0,0,0,0,0,16736,0,0,0,0,3,995816,0,0,0,405858,0,594142,0,288703,0,8368,0,0,0,12552,,
PP8,2,I,20121004T112000000,0,889673,0,786468,0,9372,0,84704,0,13365,0,40029,0,20,0,3394,0,76967,-4,654955,-2,807417,-2,478916,0,52632,0,200957,0,143541,0,62201,0,4785,0,0,0,9569,0,799043,0,71770,0,4785,0,0,0,430622,0,0,0,287081,0,86124,0,43062,0,177033,0,4785,0,4785,0,14354,0,191388,4,248804,0,0,0,440191,0,210526,0,129187,0,0,0,28708,0,406699,,
PP8,2,I,20121004T112100000,0,889643,0,677641,0,12597,0,97105,0,18514,0,7329,0,12,0,3313,0,86252,-4,423506,-4,385882,-1,854906,0,12766,0,12766,0,8511,0,0,0,0,0,0,0,0,0,863830,0,80851,0,17021,0,0,1,714894,0,0,0,0,0,365957,0,0,0,8511,0,0,0,0,0,119149,0,0,4,714894,0,4255,1,442553,0,680851,0,12766,0,0,0,0,0,76596,,
PP8,2,I,20121004T112200000,0,903585,0,806813,0,10685,0,64997,0,14709,0,2634,0,7,0,3463,0,54644,-4,782403,-2,73142,-2,367159,0,0,0,4255,0,4255,0,4255,0,0,0,0,0,0,0,957447,0,21277,0,4255,0,0,1,497872,0,0,0,119149,0,89362,0,0,0,72340,0,17021,0,0,0,17021,0,0,4,753191,0,34043,0,438298,0,774468,0,0,0,0,0,0,0,0,,
PP8,3,R,20121004T113700000,0,848225,0,212096,0,653296,0,6697,0,13022,0,2142,0,27,0,573,0,639615,-2,974109,22,691864,2,662616,0,0,0,0,0,0,0,25000,0,241667,0,420833,0,0,0,120833,0,0,0,858333,0,0,0,8333,0,0,0,0,0,79167,0,0,0,137500,0,0,3,62500,0,0,0,0,0,820833,0,0,0,854167,0,50000,0,0,0,0,0,0,0,4167,,
PP8,3,R,20121004T113800000,0,925207,0,791839,0,9025,0,47927,0,31678,0,7585,0,4,0,15662,0,56179,-5,200470,-1,825333,-2,799657,0,66667,0,0,0,0,0,4167,0,0,0,0,0,0,0,933333,0,0,0,29167,0,0,2,370833,0,0,0,0,0,220833,0,4167,0,0,0,0,0,0,0,104167,0,4167,4,150000,0,0,1,158333,0,54167,0,91667,0,0,0,0,0,0,,
PP8,3,R,20121004T113900000,0,934705,0,920675,0,9052,0,36509,0,19931,0,4930,0,3,0,1687,0,29648,-1,328622,-3,380463,-2,85885,0,0,0,0,0,0,0,129707,0,0,0,0,0,0,0,945607,0,4184,0,8368,0,0,0,937238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,824268,0,0,0,280335,0,732218,0,0,0,0,0,0,0,0,,
PP8,3,R,20121004T114000000,0,932426,0,826413,0,13223,0,49048,0,20399,0,3655,0,12,0,4660,0,44264,-2,367325,-3,219725,-3,324490,0,0,0,0,0,0,0,150442,0,4425,0,0,0,0,0,964602,0,4425,0,0,0,0,0,805310,0,0,0,4425,0,230088,0,4425,0,88496,0,30973,0,0,0,39823,0,0,4,256637,0,13274,0,469027,0,137168,0,0,0,0,0,0,0,0,,
PP8,3,R,20121004T114100000,0,935369,0,852385,0,6068,0,71808,0,20013,0,4688,0,4,0,2324,0,66212,-1,839453,-3,310717,-3,652419,0,0,0,0,0,0,0,162500,0,0,0,0,0,0,0,983333,0,0,0,8333,0,0,1,66667,0,0,0,0,0,16667,0,0,0,20833,0,0,0,0,0,0,0,0,4,191667,0,4167,0,850000,1,41667,0,0,0,0,0,0,0,0,,
PP8,3,R,20121004T114200000,0,917293,0,661619,0,7207,0,160144,0,31455,0,3054,0,2,0,4259,0,153267,-1,385703,-2,961316,-2,639889,0,0,0,0,0,0,0,277778,0,0,0,0,0,0,0,948718,0,17094,0,4274,0,0,1,619658,0,0,0,0,0,4274,0,0,0,29915,0,0,0,0,0,970085,0,0,4,508547,0,4274,2,623932,0,286325,0,0,0,0,0,0,0,0,,
PP8,3,T,20121004T114600000,0,907641,0,825953,0,8045,0,57151,0,13028,0,17321,0,34,0,8657,0,55671,-3,479078,-1,67174,-2,754370,0,59524,0,196429,0,89286,0,119048,0,29762,0,23810,0,23810,0,833333,0,35714,0,17857,0,23810,1,113095,0,59524,0,720238,0,214286,0,47619,0,107143,0,35714,0,0,0,130952,0,142857,4,375000,0,0,1,17857,0,261905,0,101190,0,0,0,5952,0,279762,,
PP8,3,T,20121004T114700000,0,899294,0,894757,0,6898,0,32935,0,8140,0,27359,0,35,0,2621,0,27643,-1,658998,-3,14853,-3,774713,0,40609,0,142132,0,116751,0,76142,0,0,0,0,0,0,0,888325,0,15228,0,40609,0,0,1,274112,0,0,0,969543,0,60914,0,0,0,96447,0,0,0,0,0,0,0,10152,4,573604,0,15228,0,390863,0,314721,0,116751,0,0,0,0,0,279188,,
PP8,3,T,20121004T114800000,0,870398,0,541467,0,307806,0,43448,0,3875,0,17498,0,303,0,1849,0,264326,-1,170117,8,85409,-1,925240,0,92827,0,21097,0,25316,0,101266,0,337553,0,341772,0,0,0,582278,0,0,0,388186,0,0,1,248945,0,16878,0,459916,0,46414,0,0,0,12658,0,8439,1,101266,0,0,0,4219,4,4219,0,8439,0,957806,0,105485,0,299578,0,0,0,0,0,59072,,
PP8,3,T,20121004T114900000,0,889690,0,797955,0,61264,0,25625,0,5885,0,83977,0,295,0,3325,0,35112,-4,1294,0,400385,-2,956421,0,210526,0,162281,0,109649,0,0,0,65789,0,43860,0,0,0,776316,0,26316,0,43860,0,0,0,13158,0,0,0,223684,0,105263,0,0,0,144737,0,192982,0,219298,0,4386,0,52632,3,561404,0,0,0,223684,0,280702,0,570175,0,4386,0,0,0,482456,,
PP8,3,T,20121004T115000000,0,876887,0,802034,0,14912,0,28730,0,3223,0,182379,0,1205,0,4905,0,15981,-3,871898,0,660664,-2,755851,0,163636,0,131818,0,118182,0,9091,0,90909,0,9091,0,4545,0,613636,0,68182,0,200000,0,13636,0,600000,0,0,1,131818,0,227273,0,0,0,504545,0,168182,0,18182,0,0,0,227273,3,659091,0,0,0,450000,0,204545,0,545455,0,50000,0,13636,0,290909,,
PP8,3,T,20121004T115100000,0,916960,0,879678,0,16599,0,7095,0,1215,0,167763,0,219,0,7902,0,2593,-4,297991,-4,723359,-1,838934,0,102564,0,72650,0,81197,0,25641,0,316239,0,0,0,0,0,846154,0,98291,0,4274,0,0,0,465812,0,0,2,247863,0,111111,0,0,0,726496,0,213675,0,12821,0,17094,0,34188,4,25641,0,0,0,192308,0,611111,0,350427,0,0,0,0,0,188034,,
PP8,3,T,20121004T115200000,0,902525,0,957181,0,3934,0,14334,0,2095,0,62595,0,34,0,5093,0,13454,-6,205626,-5,554486,0,671597,0,0,0,0,0,0,0,0,0,163866,0,0,0,0,0,882353,0,84034,0,0,0,0,0,558824,0,0,1,970588,0,46218,0,0,0,25210,0,252101,0,0,0,4202,0,0,4,613445,0,0,0,424370,0,760504,0,0,0,0,0,0,0,0,,
PP8,3,T,20121004T115300000,0,920831,0,955749,0,4945,0,27949,0,3034,0,10517,0,18,0,2561,0,23397,-8,350471,0,108112,-1,120449,0,12712,0,16949,0,12712,0,0,0,80508,0,0,0,0,0,919492,0,8475,0,38136,0,0,0,55085,0,0,0,851695,0,398305,0,0,0,16949,0,21186,0,0,0,0,0,139831,4,0,0,0,0,105932,0,220339,0,16949,0,0,0,0,0,16949,,
PP8,3,T,20121004T115400000,0,902225,0,869395,0,9826,0,56454,0,15084,0,4183,0,10,0,2602,0,46851,-4,171481,0,865394,0,134577,0,12605,0,16807,0,16807,0,8403,0,12605,0,0,0,0,0,953782,0,8403,0,12605,0,0,0,138655,0,0,0,319328,0,12605,0,0,0,21008,0,21008,0,4202,0,0,0,29412,4,852941,0,16807,0,33613,0,256303,0,21008,0,0,0,0,0,46218,,
PP8,3,T,20121004T115500000,0,904323,0,886394,0,6625,0,59493,0,8144,0,3561,0,30,0,2741,0,52995,-6,593714,0,815653,-1,3982,0,0,0,12821,0,12821,0,0,0,51282,0,0,0,4274,0,871795,0,68376,0,42735,0,0,0,76923,0,0,0,410256,0,128205,0,0,0,68376,0,4274,0,0,0,4274,0,81197,4,611111,0,0,0,269231,0,534188,0,0,0,0,0,0,0,21368,,
PP8,3,T,20121004T115600000,0,870763,0,920901,0,6606,0,29109,0,8126,0,3783,0,8,0,3728,0,23123,-5,714973,1,348922,-1,124036,0,0,0,4219,0,8439,0,59072,0,0,0,0,0,0,0,983122,0,0,0,8439,0,0,0,113924,0,0,0,843882,0,172996,0,59072,0,4219,0,0,0,0,0,16878,0,172996,4,666667,0,12658,0,852321,0,265823,0,0,0,0,0,0,0,0,,
PP8,3,T,20121004T115700000,0,891545,0,882908,0,10924,0,55395,0,10217,0,3216,0,10,0,2058,0,44471,-4,383911,0,466010,-1,134878,0,0,0,0,0,0,0,8333,0,20833,0,0,0,0,0,858333,0,70833,0,29167,0,0,0,400000,0,0,0,241667,0,120833,0,0,0,0,0,8333,0,0,0,0,0,37500,4,854167,0,0,0,104167,0,312500,0,0,0,0,0,0,0,0,,
PP8,3,T,20121004T115800000,0,899573,0,932880,0,5323,0,22943,0,11003,0,5824,0,13,0,3048,0,19872,-5,258715,1,33580,-1,602713,0,0,0,8333,0,4167,0,0,0,0,0,0,0,0,0,962500,0,0,0,8333,0,0,0,91667,0,0,0,745833,0,4167,0,0,0,0,0,12500,0,0,0,16667,0,37500,4,595833,0,16667,0,487500,0,583333,0,0,0,0,0,0,0,12500,,
PP8,3,T,20121004T115900000,0,889020,0,921237,0,10177,0,31539,0,4108,0,4179,0,14,0,4443,0,23189,-4,861106,-3,872714,0,42755,0,0,0,0,0,0,0,0,0,100418,0,0,0,0,0,711297,0,142259,0,16736,0,0,0,313808,0,0,0,928870,0,418410,0,0,0,25105,0,142259,0,0,0,0,0,41841,4,861925,0,25105,0,330544,0,719665,0,0,0,0,0,0,0,0,,
PP8,3,T,20121004T120000000,0,893851,0,930789,0,9948,0,22867,0,11474,0,10742,0,7,0,3737,0,15356,-5,725933,1,239626,-1,125952,0,12552,0,29289,0,20921,0,4184,0,0,0,0,0,0,0,933054,0,0,0,16736,0,4184,0,66946,0,0,0,564854,0,0,0,0,0,41841,0,0,0,0,0,0,0,108787,4,464435,0,33473,0,8368,0,510460,0,20921,0,0,0,0,0,46025,,
PP8,3,T,20121004T120100000,0,891081,0,881371,0,10107,0,30545,0,9890,0,34237,0,1076,0,4203,0,23240,-6,926199,-1,852532,-2,384363,0,56180,0,73034,0,61798,0,84270,0,11236,0,0,0,0,0,769663,0,117978,0,61798,0,0,0,61798,0,0,1,50562,0,50562,0,5618,0,0,0,44944,0,0,0,56180,0,33708,3,724719,0,0,0,297753,0,584270,0,179775,0,0,0,0,0,247191,,
PP8,3,T,20121004T120200000,0,899927,0,819446,0,8729,0,91995,0,16871,0,4403,0,9,0,2612,0,85996,-4,901597,-7,901491,-1,733807,0,9174,0,188073,0,68807,0,96330,0,4587,0,27523,0,0,0,573394,0,252294,0,45872,0,22936,0,738532,0,0,0,192661,0,266055,0,9174,0,73394,0,18349,0,9174,0,100917,0,59633,4,573394,0,4587,0,577982,0,463303,0,18349,0,0,0,0,0,417431,,
PP8,3,T,20121004T120300000,0,875495,0,641923,0,27358,0,38596,0,16379,0,167827,0,2856,0,4331,0,15829,-4,471042,0,715628,-2,530476,0,265116,0,316279,0,251163,0,269767,0,0,0,27907,0,0,0,762791,0,4651,0,88372,0,0,1,693023,0,0,0,213953,0,483721,0,46512,0,246512,0,0,0,0,0,120930,0,32558,3,423256,0,9302,1,9302,0,288372,0,958140,0,0,0,13953,1,37209,,
PP8,3,T,20121004T120400000,0,893706,0,764592,0,34916,0,22642,0,5855,0,118460,0,959,0,2951,0,10994,-5,513437,-4,900210,-1,286144,0,144068,0,135593,0,144068,0,144068,0,0,0,0,0,0,0,766949,0,161017,0,8475,0,0,1,627119,0,0,0,694915,0,677966,0,0,0,25424,0,0,0,0,0,16949,0,0,3,944915,0,12712,0,932203,0,762712,0,550847,0,25424,0,16949,0,241525,,
PP8,3,T,20121004T120500000,0,869774,0,835702,0,16144,0,30691,0,7323,0,27529,0,94,0,3570,0,15031,-5,231760,-3,887368,-2,117591,0,135135,0,200000,0,194595,0,178378,0,10811,0,59459,0,0,0,686486,0,97297,0,64865,0,0,0,627027,0,27027,0,616216,0,189189,0,0,0,81081,0,91892,0,10811,0,178378,0,0,3,821622,0,0,1,859459,0,189189,0,297297,0,0,0,0,0,600000,,
PP8,3,T,20121004T120600000,0,899215,0,879447,0,4514,0,49788,0,11499,0,6627,0,16,0,3885,0,45631,-4,361840,-1,778924,-3,19376,0,0,0,64039,0,4926,0,44335,0,19704,0,54187,0,4926,0,798030,0,83744,0,54187,0,0,0,241379,0,4926,0,945813,0,251232,0,142857,0,9852,0,34483,0,0,0,118227,0,113300,4,689655,0,0,2,14778,0,78818,0,0,0,0,0,0,0,108374,,
PP8,3,T,20121004T120700000,0,885839,0,808995,0,19599,0,29005,0,17666,0,88297,0,390,0,2974,0,13274,-1,336017,-1,651749,-3,596584,0,180488,0,317073,0,190244,0,48780,0,4878,0,87805,0,0,0,804878,0,14634,0,97561,0,0,0,507317,0,68293,0,419512,0,282927,0,82927,0,9756,0,0,0,39024,0,24390,0,39024,3,687805,0,0,0,609756,0,287805,0,560976,0,0,0,0,0,892683,,
PP8,3,T,20121004T120800000,0,900070,0,883574,0,5423,0,34637,0,23715,0,10966,0,25,0,5788,0,38712,-3,695694,0,557348,-3,848688,0,77922,0,194805,0,17316,0,138528,0,0,0,112554,0,0,0,783550,0,34632,0,82251,0,0,0,190476,0,255411,0,835498,0,69264,0,82251,0,0,0,4329,0,0,0,12987,0,73593,4,463203,0,0,0,385281,0,251082,0,155844,0,0,0,0,0,393939,,
PP8,3,T,20121004T120900000,0,891808,0,774566,0,42330,0,37646,0,9645,0,56652,0,414,0,2146,0,3284,-2,567550,0,213502,-3,719230,0,169565,0,165217,0,13043,0,43478,0,143478,0,134783,0,0,0,747826,0,43478,0,104348,0,0,0,586957,0,4348,0,747826,0,78261,0,60870,0,0,0,34783,0,313043,0,0,0,4348,3,691304,0,0,0,78261,0,465217,0,517391,0,4348,0,0,0,178261,,
